# SBD,#Brands,#Key,#Oth,#Rand,#Raw,#SimBrs,#SimKey,AvgWL,Dom len,Domain,Label,MaxWL,MinWL,Path,Path len,Protocol,RandD,Sbd len,Subdomain,URL len
0,1,0,0,0,3,0,0,4.333333333333333,7,ccvideo,0,7,3,/,1,http,False,3,www,23
0,0,1,0,1,3,0,0,4.333333333333333,7,blueyed,0,7,3,/,1,http,True,3,www,23
0,0,1,0,0,3,0,0,4.333333333333333,7,koalatv,0,7,3,/,1,http,False,3,www,23
0,0,1,0,1,3,0,0,6.0,12,goaggressive,0,12,3,/,1,http,True,3,www,28
0,0,1,0,1,3,0,0,4.666666666666667,8,emblemma,0,8,3,/,1,http,True,3,www,24
0,0,1,0,1,3,0,0,9.333333333333334,22,killingtimeproductions,0,22,3,/,1,http,True,3,www,38
0,0,1,0,1,3,0,0,8.333333333333334,19,rollingrproductions,0,19,3,/,1,http,True,3,www,35
0,0,1,0,1,3,0,0,7.0,15,boutwellstudios,0,15,3,,0,http,True,3,www,30
0,0,1,0,1,3,0,0,5.666666666666667,11,blindruckus,0,11,3,,0,http,True,3,www,26
0,0,1,0,2,5,0,0,6.2,11,roadrecords,0,11,3,/clientlist.html,16,http,True,3,www,42
0,0,1,0,1,3,0,0,6.0,12,coupestudios,0,12,3,,0,http,True,3,www,27
0,0,1,0,2,4,0,0,4.25,12,kellogg-rice,0,7,3,,0,http,True,3,www,27
0,0,1,0,1,3,0,0,4.0,6,sarley,0,6,3,,0,http,True,3,www,21
0,0,1,0,1,3,0,0,7.666666666666667,17,deadlyproductions,0,17,3,,0,http,True,3,www,32
0,0,1,0,1,3,0,0,5.0,9,rickaudio,0,9,3,,0,http,True,3,www,24
0,1,0,0,0,3,0,0,5.0,9,fmsystems,0,9,3,,0,http,False,3,www,24
0,0,1,0,1,3,0,0,5.666666666666667,11,gamebeatinc,0,11,3,/,1,http,True,3,www,27
0,0,1,0,3,4,0,0,5.5,6,tripod,0,7,3,/kcepap/,8,http,True,7,members,33
0,0,1,0,1,3,0,0,5.0,9,loftinpro,0,9,3,,0,http,True,3,www,24
0,0,1,0,1,3,0,0,5.333333333333333,10,noisefloor,0,10,3,,0,http,True,3,www,25
0,0,1,0,1,3,0,0,5.0,9,wavegroup,0,9,3,,0,http,True,3,www,24
0,0,1,0,1,3,0,0,5.333333333333333,10,audiolinks,0,10,3,/,1,http,True,3,www,26
0,0,1,0,5,7,0,0,5.285714285714286,11,fortunecity,0,11,3,/tisch/809/gold.htm,19,http,True,8,business,50
0,0,1,0,2,5,0,0,6.0,15,harkproductions,0,15,3,/audio.html,11,http,True,3,www,41
0,0,1,0,2,4,0,0,4.25,12,loree-nelson,0,6,3,,0,http,True,3,www,27
0,0,1,0,1,3,0,0,5.666666666666667,11,thilldesign,0,11,3,,0,http,True,3,www,26
0,0,1,0,0,3,0,0,4.666666666666667,8,cgdesign,0,8,3,,0,http,False,3,www,23
0,1,0,0,1,3,0,0,5.0,9,moonaluna,0,9,3,,0,http,True,3,www,24
0,0,1,0,0,3,0,0,5.0,9,rjbstudio,0,9,3,,0,http,False,3,www,24
0,0,1,0,1,3,0,0,4.666666666666667,8,folioinc,0,8,3,,0,http,True,3,www,23
0,0,1,0,1,3,0,0,6.333333333333333,13,colorpagesinc,0,13,3,,0,http,True,3,www,28
0,0,1,0,1,3,0,0,5.0,9,svengoody,0,9,3,,0,http,True,3,www,24
0,0,1,0,1,3,0,0,6.333333333333333,13,doclivingston,0,13,3,,0,http,True,3,www,28
0,0,1,0,1,3,0,0,8.666666666666666,20,broadsideinteractive,0,20,3,/,1,http,True,3,www,36
0,0,1,0,1,5,0,0,6.0,12,celticharper,0,12,3,/wolfhawk.html,14,http,True,3,www,41
0,0,1,0,1,3,0,0,6.333333333333333,13,copelandesign,0,13,3,,0,http,True,3,www,28
0,0,1,0,1,3,0,0,7.0,15,gilmourcreative,0,15,3,,0,http,True,3,www,30
